Model,Dataset,Final Train Loss,Final Val Loss,Final Val Dice,Final Val IoU,Checkpoint Path
unet,ISIC_2016,,1.2249463970462482,0.40095340786501765,0.26769765218098956,results\2026-03-18_11-49-37\unet_ISIC_2016.pth
